Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-02, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 1.2M ,1144
, test-m01s05i256-me, 1.2M ,1224
, test-m01s05i256-me, 1.3M ,1248
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 2.1M ,2100
, test-m01s05i256-me, 3.8M ,3824
, test-m01s05i256-me, 5.6M ,5660
, test-m01s05i256-me,  10M ,10220
, test-m01s05i256-me,  20M ,20132
, test-m01s05i256-me,  31M ,31416
, test-m01s05i256-me,  39M ,39628
, test-m01s05i256-me,  41M ,41176
, test-m01s05i256-me,  39M ,39108
, test-m01s05i256-me,  37M ,37360
, test-m01s05i256-me,  37M ,37636
, test-m01s05i256-me,  37M ,36960
, test-m01s05i256-me,  34M ,34708
, test-m01s05i256-me,  34M ,34216
, test-m01s05i256-me,  38M ,38136
, test-m01s05i256-me,  42M ,42876
, test-m01s05i256-me,  42M ,42676
, test-m01s05i256-me,  42M ,42128
, test-m01s05i256-me,  46M ,46520
, test-m01s05i256-me,  51M ,51908
, test-m01s05i256-me,  54M ,54756
, test-m01s05i256-me,  56M ,57332
, test-m01s05i256-me,  62M ,63016
, test-m01s05i256-me,  60M ,61236
, test-m01s05i256-me,  57M ,58132
, test-m01s05i256-me,  52M ,52792
, test-m01s05i256-me,  59M ,59876
, test-m01s05i256-me,  61M ,61616
, test-m01s05i256-me,  58M ,58724
, test-m01s05i256-me,  60M ,60952
, test-m01s05i256-me,  54M ,54512
, test-m01s05i256-me,  40M ,40216
, test-m01s05i256-me,  33M ,33784
, test-m01s05i256-me,  33M ,33304
, test-m01s05i256-me,  31M ,30928
, test-m01s05i256-me,  32M ,32260
, test-m01s05i256-me,  32M ,31932
, test-m01s05i256-me,  35M ,35364
, test-m01s05i256-me,  35M ,35268
, test-m01s05i256-me,  37M ,37840
, test-m01s05i256-me,  35M ,35156
, test-m01s05i256-me,  33M ,33284
, test-m01s05i256-me,  28M ,27872
, test-m01s05i256-me,  23M ,23280
, test-m01s05i256-me,  22M ,21884
, test-m01s05i256-me,  23M ,23084
, test-m01s05i256-me,  19M ,18676
, test-m01s05i256-me,  15M ,15100
, test-m01s05i256-me,  14M ,13328
, test-m01s05i256-me,  11M ,10360
, test-m01s05i256-me, 8.9M ,9032
, test-m01s05i256-me, 6.3M ,6392
, test-m01s05i256-me, 5.0M ,5060
, test-m01s05i256-me, 6.2M ,6276
, test-m01s05i256-me, 5.0M ,5036
, test-m01s05i256-me, 2.2M ,2236
, test-m01s05i256-me, 1.3M ,1328
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 1.3M ,1268
, test-m01s05i256-me, 1.2M ,1148
u-ch427-n1280-v2-x5-02,,Total Size,1858460

