Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-ms-03, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-all-fields-me, 5.7G ,5965408
, test-all-fields-me, 5.9G ,6122584
, test-all-fields-me, 6.0G ,6242068
, test-all-fields-me, 5.9G ,6117016
, test-all-fields-me, 5.9G ,6110384
, test-all-fields-me, 5.9G ,6145644
, test-all-fields-me, 5.9G ,6096732
, test-all-fields-me, 5.8G ,6004520
, test-all-fields-me, 5.7G ,5955904
, test-all-fields-me, 5.7G ,5970420
, test-all-fields-me, 5.8G ,6008748
, test-all-fields-me, 5.8G ,6013576
, test-all-fields-me, 5.8G ,6045412
, test-all-fields-me, 5.8G ,6057112
, test-all-fields-me, 5.8G ,6033152
, test-all-fields-me, 5.8G ,5999200
, test-all-fields-me, 5.8G ,5981048
, test-all-fields-me, 5.7G ,5950020
, test-all-fields-me, 5.8G ,5997240
, test-all-fields-me, 5.8G ,6071532
, test-all-fields-me, 5.9G ,6116896
, test-all-fields-me, 5.9G ,6101456
, test-all-fields-me, 5.9G ,6111540
, test-all-fields-me, 5.9G ,6172544
, test-all-fields-me, 6.0G ,6211316
, test-all-fields-me, 6.0G ,6266352
, test-all-fields-me, 6.1G ,6337608
, test-all-fields-me, 6.1G ,6315008
, test-all-fields-me, 6.1G ,6305456
, test-all-fields-me, 6.1G ,6303348
, test-all-fields-me, 6.1G ,6380084
, test-all-fields-me, 6.1G ,6379472
, test-all-fields-me, 6.1G ,6336432
, test-all-fields-me, 6.1G ,6327708
, test-all-fields-me, 6.0G ,6240432
, test-all-fields-me, 5.8G ,6069660
, test-all-fields-me, 5.7G ,5968996
, test-all-fields-me, 5.7G ,5958056
, test-all-fields-me, 5.7G ,5962652
, test-all-fields-me, 5.8G ,5989968
, test-all-fields-me, 5.8G ,6011256
, test-all-fields-me, 5.8G ,6059244
, test-all-fields-me, 5.9G ,6166520
, test-all-fields-me, 6.0G ,6233052
, test-all-fields-me, 6.1G ,6308360
, test-all-fields-me, 6.1G ,6372996
, test-all-fields-me, 6.2G ,6436448
, test-all-fields-me, 6.2G ,6427340
, test-all-fields-me, 6.2G ,6463308
, test-all-fields-me, 6.2G ,6497376
, test-all-fields-me, 6.3G ,6526220
, test-all-fields-me, 6.2G ,6419576
, test-all-fields-me, 6.2G ,6442624
, test-all-fields-me, 6.3G ,6598788
, test-all-fields-me, 6.5G ,6762808
, test-all-fields-me, 6.5G ,6807376
, test-all-fields-me, 6.4G ,6626764
, test-all-fields-me, 6.0G ,6276656
, test-all-fields-me, 5.8G ,6001984
, test-all-fields-me, 5.6G ,5864188
, test-all-fields-me, 5.6G ,5832980
, test-all-fields-me, 5.4G ,5585228
, test-all-fields-me, 5.1G ,5345804
, test-all-fields-me, 5.0G ,5169096
u-ch427-n1280-v2-x5-ms-03,,Total Size,393978704

