Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-03, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 1.2M ,1144
, test-m01s05i256-me, 1.2M ,1224
, test-m01s05i256-me, 1.3M ,1248
, test-m01s05i256-me, 1.4M ,1400
, test-m01s05i256-me, 2.1M ,2088
, test-m01s05i256-me, 3.8M ,3792
, test-m01s05i256-me, 5.5M ,5604
, test-m01s05i256-me,  10M ,10148
, test-m01s05i256-me,  20M ,19992
, test-m01s05i256-me,  31M ,31232
, test-m01s05i256-me,  39M ,39456
, test-m01s05i256-me,  41M ,41020
, test-m01s05i256-me,  39M ,38948
, test-m01s05i256-me,  37M ,37188
, test-m01s05i256-me,  37M ,37448
, test-m01s05i256-me,  36M ,36728
, test-m01s05i256-me,  34M ,34460
, test-m01s05i256-me,  34M ,33936
, test-m01s05i256-me,  37M ,37840
, test-m01s05i256-me,  42M ,42596
, test-m01s05i256-me,  42M ,42356
, test-m01s05i256-me,  41M ,41768
, test-m01s05i256-me,  46M ,46168
, test-m01s05i256-me,  51M ,51508
, test-m01s05i256-me,  54M ,54320
, test-m01s05i256-me,  56M ,56848
, test-m01s05i256-me,  61M ,62456
, test-m01s05i256-me,  60M ,60600
, test-m01s05i256-me,  57M ,57512
, test-m01s05i256-me,  51M ,52200
, test-m01s05i256-me,  58M ,59232
, test-m01s05i256-me,  60M ,60924
, test-m01s05i256-me,  57M ,57976
, test-m01s05i256-me,  59M ,60248
, test-m01s05i256-me,  53M ,53984
, test-m01s05i256-me,  39M ,39928
, test-m01s05i256-me,  33M ,33584
, test-m01s05i256-me,  33M ,33160
, test-m01s05i256-me,  31M ,30776
, test-m01s05i256-me,  32M ,32112
, test-m01s05i256-me,  32M ,31764
, test-m01s05i256-me,  35M ,35176
, test-m01s05i256-me,  35M ,35060
, test-m01s05i256-me,  37M ,37648
, test-m01s05i256-me,  35M ,34956
, test-m01s05i256-me,  33M ,33044
, test-m01s05i256-me,  27M ,27640
, test-m01s05i256-me,  23M ,23116
, test-m01s05i256-me,  22M ,21768
, test-m01s05i256-me,  23M ,22964
, test-m01s05i256-me,  19M ,18544
, test-m01s05i256-me,  15M ,14988
, test-m01s05i256-me,  13M ,13196
, test-m01s05i256-me,  11M ,10252
, test-m01s05i256-me, 8.8M ,8952
, test-m01s05i256-me, 6.2M ,6348
, test-m01s05i256-me, 4.9M ,5016
, test-m01s05i256-me, 6.1M ,6228
, test-m01s05i256-me, 4.9M ,4984
, test-m01s05i256-me, 2.2M ,2220
, test-m01s05i256-me, 1.3M ,1328
, test-m01s05i256-me, 1.4M ,1396
, test-m01s05i256-me, 1.3M ,1268
, test-m01s05i256-me, 1.2M ,1148
u-ch427-n1280-v2-x5-03,,Total Size,1844164

