Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-orig8-02, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-ch427a.p9_197,  19M ,19072
, test-ch427a.p9_197,  20M ,20196
, test-ch427a.p9_197,  20M ,20464
, test-ch427a.p9_197,  22M ,22336
, test-ch427a.p9_197,  23M ,22796
, test-ch427a.p9_197,  23M ,23296
, test-ch427a.p9_197,  24M ,23800
, test-ch427a.p9_197,  26M ,25776
, test-ch427a.p9_197,  27M ,27440
, test-ch427a.p9_197,  29M ,28860
, test-ch427a.p9_197,  30M ,30060
, test-ch427a.p9_197,  31M ,30780
, test-ch427a.p9_197,  30M ,30640
, test-ch427a.p9_197,  30M ,30416
, test-ch427a.p9_197,  30M ,30272
, test-ch427a.p9_197,  30M ,29900
, test-ch427a.p9_197,  29M ,29328
, test-ch427a.p9_197,  29M ,29180
, test-ch427a.p9_197,  29M ,29544
, test-ch427a.p9_197,  30M ,29852
, test-ch427a.p9_197,  30M ,30008
, test-ch427a.p9_197,  30M ,29768
, test-ch427a.p9_197,  30M ,29800
, test-ch427a.p9_197,  30M ,30528
, test-ch427a.p9_197,  31M ,30900
, test-ch427a.p9_197,  31M ,31692
, test-ch427a.p9_197,  32M ,32220
, test-ch427a.p9_197,  32M ,32288
, test-ch427a.p9_197,  32M ,31876
, test-ch427a.p9_197,  31M ,31524
, test-ch427a.p9_197,  32M ,32272
, test-ch427a.p9_197,  32M ,32460
, test-ch427a.p9_197,  32M ,32404
, test-ch427a.p9_197,  32M ,32360
, test-ch427a.p9_197,  31M ,31084
, test-ch427a.p9_197,  29M ,29016
, test-ch427a.p9_197,  28M ,27736
, test-ch427a.p9_197,  27M ,27324
, test-ch427a.p9_197,  27M ,27132
, test-ch427a.p9_197,  27M ,27196
, test-ch427a.p9_197,  27M ,26748
, test-ch427a.p9_197,  27M ,27188
, test-ch427a.p9_197,  28M ,28224
, test-ch427a.p9_197,  29M ,28976
, test-ch427a.p9_197,  29M ,29084
, test-ch427a.p9_197,  29M ,29360
, test-ch427a.p9_197,  29M ,29580
, test-ch427a.p9_197,  29M ,29256
, test-ch427a.p9_197,  29M ,29216
, test-ch427a.p9_197,  29M ,29380
, test-ch427a.p9_197,  29M ,29216
, test-ch427a.p9_197,  28M ,28516
, test-ch427a.p9_197,  28M ,28400
, test-ch427a.p9_197,  28M ,28236
, test-ch427a.p9_197,  27M ,27576
, test-ch427a.p9_197,  27M ,26760
, test-ch427a.p9_197,  26M ,26216
, test-ch427a.p9_197,  25M ,25404
, test-ch427a.p9_197,  25M ,24620
, test-ch427a.p9_197,  24M ,23724
, test-ch427a.p9_197,  24M ,23716
, test-ch427a.p9_197,  23M ,23216
, test-ch427a.p9_197,  22M ,21996
, test-ch427a.p9_197,  21M ,20668
, test-ch427a.pa_197,  51M ,52148
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
