Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x-03, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 1.2M ,1144
, test-m01s05i256-me, 1.2M ,1224
, test-m01s05i256-me, 1.3M ,1244
, test-m01s05i256-me, 1.4M ,1396
, test-m01s05i256-me, 2.1M ,2088
, test-m01s05i256-me, 3.8M ,3792
, test-m01s05i256-me, 5.5M ,5604
, test-m01s05i256-me,  10M ,10148
, test-m01s05i256-me,  20M ,19988
, test-m01s05i256-me,  31M ,31228
, test-m01s05i256-me,  39M ,39460
, test-m01s05i256-me,  41M ,41020
, test-m01s05i256-me,  39M ,38944
, test-m01s05i256-me,  37M ,37192
, test-m01s05i256-me,  37M ,37448
, test-m01s05i256-me,  36M ,36732
, test-m01s05i256-me,  34M ,34460
, test-m01s05i256-me,  34M ,33936
, test-m01s05i256-me,  37M ,37840
, test-m01s05i256-me,  42M ,42600
, test-m01s05i256-me,  42M ,42356
, test-m01s05i256-me,  41M ,41768
, test-m01s05i256-me,  46M ,46168
, test-m01s05i256-me,  51M ,51508
, test-m01s05i256-me,  54M ,54320
, test-m01s05i256-me,  56M ,56848
, test-m01s05i256-me,  61M ,62460
, test-m01s05i256-me,  60M ,60600
, test-m01s05i256-me,  57M ,57512
, test-m01s05i256-me,  51M ,52200
, test-m01s05i256-me,  58M ,59232
, test-m01s05i256-me,  60M ,60924
, test-m01s05i256-me,  57M ,57976
, test-m01s05i256-me,  59M ,60248
, test-m01s05i256-me,  53M ,53988
, test-m01s05i256-me,  39M ,39924
, test-m01s05i256-me,  33M ,33584
, test-m01s05i256-me,  33M ,33160
, test-m01s05i256-me,  31M ,30776
, test-m01s05i256-me,  32M ,32116
, test-m01s05i256-me,  32M ,31768
, test-m01s05i256-me,  35M ,35180
, test-m01s05i256-me,  35M ,35056
, test-m01s05i256-me,  37M ,37652
, test-m01s05i256-me,  35M ,34960
, test-m01s05i256-me,  33M ,33044
, test-m01s05i256-me,  27M ,27640
, test-m01s05i256-me,  23M ,23116
, test-m01s05i256-me,  22M ,21764
, test-m01s05i256-me,  23M ,22964
, test-m01s05i256-me,  19M ,18544
, test-m01s05i256-me,  15M ,14984
, test-m01s05i256-me,  13M ,13196
, test-m01s05i256-me,  11M ,10252
, test-m01s05i256-me, 8.8M ,8952
, test-m01s05i256-me, 6.2M ,6348
, test-m01s05i256-me, 4.9M ,5016
, test-m01s05i256-me, 6.1M ,6228
, test-m01s05i256-me, 4.9M ,4984
, test-m01s05i256-me, 2.2M ,2220
, test-m01s05i256-me, 1.3M ,1328
, test-m01s05i256-me, 1.4M ,1396
, test-m01s05i256-me, 1.3M ,1272
, test-m01s05i256-me, 1.2M ,1148
u-ch427-n1280-v2-x-03,,Total Size,1844176

