Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-orig-07, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-ch427a.p9_197,  19M ,18808
, test-ch427a.p9_197,  20M ,19928
, test-ch427a.p9_197,  20M ,20188
, test-ch427a.p9_197,  22M ,22048
, test-ch427a.p9_197,  22M ,22460
, test-ch427a.p9_197,  23M ,22936
, test-ch427a.p9_197,  23M ,23452
, test-ch427a.p9_197,  25M ,25420
, test-ch427a.p9_197,  27M ,27096
, test-ch427a.p9_197,  28M ,28492
, test-ch427a.p9_197,  29M ,29680
, test-ch427a.p9_197,  30M ,30400
, test-ch427a.p9_197,  30M ,30256
, test-ch427a.p9_197,  30M ,30056
, test-ch427a.p9_197,  30M ,29880
, test-ch427a.p9_197,  29M ,29488
, test-ch427a.p9_197,  29M ,28932
, test-ch427a.p9_197,  29M ,28804
, test-ch427a.p9_197,  29M ,29184
, test-ch427a.p9_197,  29M ,29432
, test-ch427a.p9_197,  29M ,29532
, test-ch427a.p9_197,  29M ,29284
, test-ch427a.p9_197,  29M ,29344
, test-ch427a.p9_197,  30M ,30056
, test-ch427a.p9_197,  30M ,30412
, test-ch427a.p9_197,  31M ,31208
, test-ch427a.p9_197,  31M ,31740
, test-ch427a.p9_197,  32M ,31796
, test-ch427a.p9_197,  31M ,31360
, test-ch427a.p9_197,  31M ,30988
, test-ch427a.p9_197,  32M ,31768
, test-ch427a.p9_197,  32M ,31924
, test-ch427a.p9_197,  32M ,31852
, test-ch427a.p9_197,  32M ,31836
, test-ch427a.p9_197,  30M ,30604
, test-ch427a.p9_197,  28M ,28520
, test-ch427a.p9_197,  27M ,27280
, test-ch427a.p9_197,  27M ,26868
, test-ch427a.p9_197,  27M ,26684
, test-ch427a.p9_197,  27M ,26724
, test-ch427a.p9_197,  26M ,26236
, test-ch427a.p9_197,  27M ,26676
, test-ch427a.p9_197,  28M ,27724
, test-ch427a.p9_197,  28M ,28468
, test-ch427a.p9_197,  28M ,28588
, test-ch427a.p9_197,  29M ,28852
, test-ch427a.p9_197,  29M ,29104
, test-ch427a.p9_197,  29M ,28820
, test-ch427a.p9_197,  29M ,28824
, test-ch427a.p9_197,  29M ,29004
, test-ch427a.p9_197,  29M ,28828
, test-ch427a.p9_197,  28M ,28096
, test-ch427a.p9_197,  28M ,28028
, test-ch427a.p9_197,  28M ,27848
, test-ch427a.p9_197,  27M ,27108
, test-ch427a.p9_197,  26M ,26272
, test-ch427a.p9_197,  26M ,25772
, test-ch427a.p9_197,  25M ,25028
, test-ch427a.p9_197,  24M ,24240
, test-ch427a.p9_197,  23M ,23340
, test-ch427a.p9_197,  23M ,23336
, test-ch427a.p9_197,  23M ,22872
, test-ch427a.p9_197,  22M ,21676
, test-ch427a.p9_197,  20M ,20316
, test-ch427a.pa_197,  51M ,52148
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
