Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-07, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 292K ,296
, test-m01s05i256-me, 367K ,372
, test-m01s05i256-me, 391K ,396
, test-m01s05i256-me, 533K ,540
, test-m01s05i256-me, 1.2M ,1192
, test-m01s05i256-me, 2.8M ,2816
, test-m01s05i256-me, 4.5M ,4524
, test-m01s05i256-me, 8.7M ,8824
, test-m01s05i256-me,  18M ,18204
, test-m01s05i256-me,  29M ,29088
, test-m01s05i256-me,  37M ,37172
, test-m01s05i256-me,  38M ,38796
, test-m01s05i256-me,  36M ,36720
, test-m01s05i256-me,  35M ,34996
, test-m01s05i256-me,  35M ,35312
, test-m01s05i256-me,  34M ,34652
, test-m01s05i256-me,  32M ,32416
, test-m01s05i256-me,  32M ,31884
, test-m01s05i256-me,  35M ,35560
, test-m01s05i256-me,  40M ,40128
, test-m01s05i256-me,  39M ,39760
, test-m01s05i256-me,  39M ,38980
, test-m01s05i256-me,  43M ,43212
, test-m01s05i256-me,  48M ,48236
, test-m01s05i256-me,  50M ,50856
, test-m01s05i256-me,  52M ,53168
, test-m01s05i256-me,  58M ,58432
, test-m01s05i256-me,  56M ,56516
, test-m01s05i256-me,  53M ,53488
, test-m01s05i256-me,  48M ,48296
, test-m01s05i256-me,  54M ,54908
, test-m01s05i256-me,  56M ,56376
, test-m01s05i256-me,  53M ,53432
, test-m01s05i256-me,  55M ,55828
, test-m01s05i256-me,  49M ,50152
, test-m01s05i256-me,  37M ,37096
, test-m01s05i256-me,  31M ,31296
, test-m01s05i256-me,  31M ,31112
, test-m01s05i256-me,  29M ,28712
, test-m01s05i256-me,  30M ,30020
, test-m01s05i256-me,  29M ,29596
, test-m01s05i256-me,  33M ,32900
, test-m01s05i256-me,  32M ,32728
, test-m01s05i256-me,  35M ,35272
, test-m01s05i256-me,  32M ,32612
, test-m01s05i256-me,  30M ,30660
, test-m01s05i256-me,  25M ,25428
, test-m01s05i256-me,  21M ,21184
, test-m01s05i256-me,  20M ,19924
, test-m01s05i256-me,  21M ,21108
, test-m01s05i256-me,  17M ,16756
, test-m01s05i256-me,  14M ,13388
, test-m01s05i256-me,  12M ,11680
, test-m01s05i256-me, 8.7M ,8896
, test-m01s05i256-me, 7.6M ,7684
, test-m01s05i256-me, 5.1M ,5220
, test-m01s05i256-me, 3.9M ,3976
, test-m01s05i256-me, 5.1M ,5128
, test-m01s05i256-me, 3.9M ,3944
, test-m01s05i256-me, 1.3M ,1328
, test-m01s05i256-me, 467K ,472
, test-m01s05i256-me, 534K ,540
, test-m01s05i256-me, 413K ,420
, test-m01s05i256-me, 294K ,300
u-ch427-n1280-v2-x5-07,,Total Size,1704916

