Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x-01, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 1.2M ,1144
, test-m01s05i256-me, 1.2M ,1220
, test-m01s05i256-me, 1.3M ,1252
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 2.1M ,2100
, test-m01s05i256-me, 3.8M ,3840
, test-m01s05i256-me, 5.6M ,5676
, test-m01s05i256-me,  10M ,10236
, test-m01s05i256-me,  20M ,20208
, test-m01s05i256-me,  31M ,31548
, test-m01s05i256-me,  39M ,39784
, test-m01s05i256-me,  41M ,41316
, test-m01s05i256-me,  39M ,39224
, test-m01s05i256-me,  37M ,37468
, test-m01s05i256-me,  37M ,37724
, test-m01s05i256-me,  37M ,37040
, test-m01s05i256-me,  34M ,34788
, test-m01s05i256-me,  34M ,34312
, test-m01s05i256-me,  38M ,38236
, test-m01s05i256-me,  43M ,43016
, test-m01s05i256-me,  42M ,42808
, test-m01s05i256-me,  42M ,42288
, test-m01s05i256-me,  46M ,46724
, test-m01s05i256-me,  51M ,52140
, test-m01s05i256-me,  54M ,55020
, test-m01s05i256-me,  57M ,57652
, test-m01s05i256-me,  62M ,63412
, test-m01s05i256-me,  61M ,61668
, test-m01s05i256-me,  58M ,58512
, test-m01s05i256-me,  52M ,53132
, test-m01s05i256-me,  59M ,60328
, test-m01s05i256-me,  61M ,62112
, test-m01s05i256-me,  58M ,59204
, test-m01s05i256-me,  60M ,61412
, test-m01s05i256-me,  54M ,54880
, test-m01s05i256-me,  40M ,40392
, test-m01s05i256-me,  34M ,33896
, test-m01s05i256-me,  33M ,33420
, test-m01s05i256-me,  31M ,31032
, test-m01s05i256-me,  32M ,32364
, test-m01s05i256-me,  32M ,32036
, test-m01s05i256-me,  35M ,35444
, test-m01s05i256-me,  35M ,35324
, test-m01s05i256-me,  38M ,37928
, test-m01s05i256-me,  35M ,35240
, test-m01s05i256-me,  33M ,33364
, test-m01s05i256-me,  28M ,27916
, test-m01s05i256-me,  23M ,23316
, test-m01s05i256-me,  22M ,21916
, test-m01s05i256-me,  23M ,23116
, test-m01s05i256-me,  19M ,18672
, test-m01s05i256-me,  15M ,15108
, test-m01s05i256-me,  14M ,13344
, test-m01s05i256-me,  11M ,10380
, test-m01s05i256-me, 8.9M ,9044
, test-m01s05i256-me, 6.3M ,6400
, test-m01s05i256-me, 5.0M ,5072
, test-m01s05i256-me, 6.2M ,6296
, test-m01s05i256-me, 5.0M ,5060
, test-m01s05i256-me, 2.2M ,2240
, test-m01s05i256-me, 1.3M ,1336
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 1.3M ,1268
, test-m01s05i256-me, 1.2M ,1148
u-ch427-n1280-v2-x-01,,Total Size,1866312

