Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-orig8-09, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-ch427a.p9_197,  19M ,18780
, test-ch427a.p9_197,  20M ,19892
, test-ch427a.p9_197,  20M ,20140
, test-ch427a.p9_197,  22M ,21996
, test-ch427a.p9_197,  22M ,22408
, test-ch427a.p9_197,  23M ,22888
, test-ch427a.p9_197,  23M ,23388
, test-ch427a.p9_197,  25M ,25352
, test-ch427a.p9_197,  27M ,27032
, test-ch427a.p9_197,  28M ,28420
, test-ch427a.p9_197,  29M ,29604
, test-ch427a.p9_197,  30M ,30324
, test-ch427a.p9_197,  30M ,30176
, test-ch427a.p9_197,  30M ,29984
, test-ch427a.p9_197,  30M ,29812
, test-ch427a.p9_197,  29M ,29424
, test-ch427a.p9_197,  29M ,28864
, test-ch427a.p9_197,  29M ,28744
, test-ch427a.p9_197,  29M ,29116
, test-ch427a.p9_197,  29M ,29356
, test-ch427a.p9_197,  29M ,29448
, test-ch427a.p9_197,  29M ,29192
, test-ch427a.p9_197,  29M ,29256
, test-ch427a.p9_197,  30M ,29976
, test-ch427a.p9_197,  30M ,30336
, test-ch427a.p9_197,  31M ,31136
, test-ch427a.p9_197,  31M ,31664
, test-ch427a.p9_197,  31M ,31720
, test-ch427a.p9_197,  31M ,31276
, test-ch427a.p9_197,  31M ,30904
, test-ch427a.p9_197,  31M ,31688
, test-ch427a.p9_197,  32M ,31840
, test-ch427a.p9_197,  32M ,31772
, test-ch427a.p9_197,  32M ,31756
, test-ch427a.p9_197,  30M ,30524
, test-ch427a.p9_197,  28M ,28424
, test-ch427a.p9_197,  27M ,27200
, test-ch427a.p9_197,  27M ,26780
, test-ch427a.p9_197,  26M ,26596
, test-ch427a.p9_197,  27M ,26640
, test-ch427a.p9_197,  26M ,26148
, test-ch427a.p9_197,  26M ,26588
, test-ch427a.p9_197,  27M ,27628
, test-ch427a.p9_197,  28M ,28380
, test-ch427a.p9_197,  28M ,28500
, test-ch427a.p9_197,  29M ,28764
, test-ch427a.p9_197,  29M ,29016
, test-ch427a.p9_197,  29M ,28748
, test-ch427a.p9_197,  29M ,28764
, test-ch427a.p9_197,  29M ,28940
, test-ch427a.p9_197,  29M ,28768
, test-ch427a.p9_197,  28M ,28036
, test-ch427a.p9_197,  28M ,27964
, test-ch427a.p9_197,  28M ,27784
, test-ch427a.p9_197,  27M ,27040
, test-ch427a.p9_197,  26M ,26196
, test-ch427a.p9_197,  26M ,25704
, test-ch427a.p9_197,  25M ,24956
, test-ch427a.p9_197,  24M ,24176
, test-ch427a.p9_197,  23M ,23280
, test-ch427a.p9_197,  23M ,23276
, test-ch427a.p9_197,  23M ,22816
, test-ch427a.p9_197,  22M ,21632
, test-ch427a.p9_197,  20M ,20288
, test-ch427a.pa_197,  51M ,52148
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
