Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-01, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-m01s05i256-me, 1.2M ,1144
, test-m01s05i256-me, 1.2M ,1224
, test-m01s05i256-me, 1.3M ,1252
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 2.1M ,2100
, test-m01s05i256-me, 3.8M ,3840
, test-m01s05i256-me, 5.6M ,5676
, test-m01s05i256-me,  10M ,10232
, test-m01s05i256-me,  20M ,20208
, test-m01s05i256-me,  31M ,31544
, test-m01s05i256-me,  39M ,39784
, test-m01s05i256-me,  41M ,41316
, test-m01s05i256-me,  39M ,39228
, test-m01s05i256-me,  37M ,37472
, test-m01s05i256-me,  37M ,37724
, test-m01s05i256-me,  37M ,37040
, test-m01s05i256-me,  34M ,34784
, test-m01s05i256-me,  34M ,34308
, test-m01s05i256-me,  38M ,38236
, test-m01s05i256-me,  43M ,43016
, test-m01s05i256-me,  42M ,42804
, test-m01s05i256-me,  42M ,42284
, test-m01s05i256-me,  46M ,46720
, test-m01s05i256-me,  51M ,52140
, test-m01s05i256-me,  54M ,55020
, test-m01s05i256-me,  57M ,57656
, test-m01s05i256-me,  62M ,63408
, test-m01s05i256-me,  61M ,61668
, test-m01s05i256-me,  58M ,58516
, test-m01s05i256-me,  52M ,53132
, test-m01s05i256-me,  59M ,60332
, test-m01s05i256-me,  61M ,62108
, test-m01s05i256-me,  58M ,59208
, test-m01s05i256-me,  60M ,61412
, test-m01s05i256-me,  54M ,54880
, test-m01s05i256-me,  40M ,40392
, test-m01s05i256-me,  34M ,33900
, test-m01s05i256-me,  33M ,33420
, test-m01s05i256-me,  31M ,31032
, test-m01s05i256-me,  32M ,32368
, test-m01s05i256-me,  32M ,32036
, test-m01s05i256-me,  35M ,35440
, test-m01s05i256-me,  35M ,35324
, test-m01s05i256-me,  38M ,37924
, test-m01s05i256-me,  35M ,35236
, test-m01s05i256-me,  33M ,33360
, test-m01s05i256-me,  28M ,27916
, test-m01s05i256-me,  23M ,23312
, test-m01s05i256-me,  22M ,21916
, test-m01s05i256-me,  23M ,23116
, test-m01s05i256-me,  19M ,18672
, test-m01s05i256-me,  15M ,15108
, test-m01s05i256-me,  14M ,13344
, test-m01s05i256-me,  11M ,10380
, test-m01s05i256-me, 8.9M ,9040
, test-m01s05i256-me, 6.3M ,6400
, test-m01s05i256-me, 5.0M ,5076
, test-m01s05i256-me, 6.2M ,6296
, test-m01s05i256-me, 5.0M ,5060
, test-m01s05i256-me, 2.2M ,2240
, test-m01s05i256-me, 1.3M ,1336
, test-m01s05i256-me, 1.4M ,1404
, test-m01s05i256-me, 1.3M ,1272
, test-m01s05i256-me, 1.2M ,1148
u-ch427-n1280-v2-x5-01,,Total Size,1866296

