Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-orig8-08, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-ch427a.p9_197,  19M ,18784
, test-ch427a.p9_197,  20M ,19900
, test-ch427a.p9_197,  20M ,20148
, test-ch427a.p9_197,  22M ,22008
, test-ch427a.p9_197,  22M ,22416
, test-ch427a.p9_197,  23M ,22896
, test-ch427a.p9_197,  23M ,23404
, test-ch427a.p9_197,  25M ,25368
, test-ch427a.p9_197,  27M ,27044
, test-ch427a.p9_197,  28M ,28436
, test-ch427a.p9_197,  29M ,29624
, test-ch427a.p9_197,  30M ,30344
, test-ch427a.p9_197,  30M ,30200
, test-ch427a.p9_197,  30M ,30004
, test-ch427a.p9_197,  30M ,29828
, test-ch427a.p9_197,  29M ,29436
, test-ch427a.p9_197,  29M ,28880
, test-ch427a.p9_197,  29M ,28756
, test-ch427a.p9_197,  29M ,29132
, test-ch427a.p9_197,  29M ,29376
, test-ch427a.p9_197,  29M ,29476
, test-ch427a.p9_197,  29M ,29224
, test-ch427a.p9_197,  29M ,29284
, test-ch427a.p9_197,  30M ,30004
, test-ch427a.p9_197,  30M ,30364
, test-ch427a.p9_197,  31M ,31160
, test-ch427a.p9_197,  31M ,31688
, test-ch427a.p9_197,  32M ,31748
, test-ch427a.p9_197,  31M ,31304
, test-ch427a.p9_197,  31M ,30932
, test-ch427a.p9_197,  31M ,31716
, test-ch427a.p9_197,  32M ,31868
, test-ch427a.p9_197,  32M ,31796
, test-ch427a.p9_197,  32M ,31784
, test-ch427a.p9_197,  30M ,30552
, test-ch427a.p9_197,  28M ,28460
, test-ch427a.p9_197,  27M ,27228
, test-ch427a.p9_197,  27M ,26812
, test-ch427a.p9_197,  27M ,26628
, test-ch427a.p9_197,  27M ,26668
, test-ch427a.p9_197,  26M ,26172
, test-ch427a.p9_197,  26M ,26612
, test-ch427a.p9_197,  28M ,27660
, test-ch427a.p9_197,  28M ,28408
, test-ch427a.p9_197,  28M ,28528
, test-ch427a.p9_197,  29M ,28788
, test-ch427a.p9_197,  29M ,29044
, test-ch427a.p9_197,  29M ,28768
, test-ch427a.p9_197,  29M ,28776
, test-ch427a.p9_197,  29M ,28956
, test-ch427a.p9_197,  29M ,28780
, test-ch427a.p9_197,  28M ,28048
, test-ch427a.p9_197,  28M ,27976
, test-ch427a.p9_197,  28M ,27800
, test-ch427a.p9_197,  27M ,27060
, test-ch427a.p9_197,  26M ,26220
, test-ch427a.p9_197,  26M ,25724
, test-ch427a.p9_197,  25M ,24976
, test-ch427a.p9_197,  24M ,24192
, test-ch427a.p9_197,  23M ,23296
, test-ch427a.p9_197,  23M ,23288
, test-ch427a.p9_197,  23M ,22828
, test-ch427a.p9_197,  22M ,21640
, test-ch427a.p9_197,  20M ,20296
, test-ch427a.pa_197,  51M ,52148
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
