Suite, Netcdf File, Size, Size (bytes)
u-ch427-n1280-v2-x5-orig-01, inc_days.py, 2.4K ,4
, inc_days.pyc, 2.3K ,4
, test-ch427a.p9_197,  19M ,19208
, test-ch427a.p9_197,  20M ,20300
, test-ch427a.p9_197,  21M ,20568
, test-ch427a.p9_197,  22M ,22440
, test-ch427a.p9_197,  23M ,22896
, test-ch427a.p9_197,  23M ,23404
, test-ch427a.p9_197,  24M ,23888
, test-ch427a.p9_197,  26M ,25872
, test-ch427a.p9_197,  27M ,27528
, test-ch427a.p9_197,  29M ,28964
, test-ch427a.p9_197,  30M ,30176
, test-ch427a.p9_197,  31M ,30900
, test-ch427a.p9_197,  31M ,30764
, test-ch427a.p9_197,  30M ,30532
, test-ch427a.p9_197,  30M ,30384
, test-ch427a.p9_197,  30M ,30012
, test-ch427a.p9_197,  29M ,29432
, test-ch427a.p9_197,  29M ,29284
, test-ch427a.p9_197,  29M ,29652
, test-ch427a.p9_197,  30M ,29968
, test-ch427a.p9_197,  30M ,30140
, test-ch427a.p9_197,  30M ,29896
, test-ch427a.p9_197,  30M ,29924
, test-ch427a.p9_197,  30M ,30652
, test-ch427a.p9_197,  31M ,31024
, test-ch427a.p9_197,  32M ,31808
, test-ch427a.p9_197,  32M ,32344
, test-ch427a.p9_197,  32M ,32412
, test-ch427a.p9_197,  32M ,32004
, test-ch427a.p9_197,  31M ,31648
, test-ch427a.p9_197,  32M ,32392
, test-ch427a.p9_197,  32M ,32580
, test-ch427a.p9_197,  32M ,32516
, test-ch427a.p9_197,  32M ,32480
, test-ch427a.p9_197,  31M ,31196
, test-ch427a.p9_197,  29M ,29124
, test-ch427a.p9_197,  28M ,27844
, test-ch427a.p9_197,  27M ,27440
, test-ch427a.p9_197,  27M ,27236
, test-ch427a.p9_197,  27M ,27296
, test-ch427a.p9_197,  27M ,26848
, test-ch427a.p9_197,  27M ,27284
, test-ch427a.p9_197,  28M ,28324
, test-ch427a.p9_197,  29M ,29080
, test-ch427a.p9_197,  29M ,29196
, test-ch427a.p9_197,  29M ,29472
, test-ch427a.p9_197,  29M ,29696
, test-ch427a.p9_197,  29M ,29356
, test-ch427a.p9_197,  29M ,29312
, test-ch427a.p9_197,  29M ,29476
, test-ch427a.p9_197,  29M ,29312
, test-ch427a.p9_197,  28M ,28612
, test-ch427a.p9_197,  28M ,28496
, test-ch427a.p9_197,  28M ,28336
, test-ch427a.p9_197,  28M ,27668
, test-ch427a.p9_197,  27M ,26864
, test-ch427a.p9_197,  26M ,26324
, test-ch427a.p9_197,  25M ,25512
, test-ch427a.p9_197,  25M ,24728
, test-ch427a.p9_197,  24M ,23848
, test-ch427a.p9_197,  24M ,23832
, test-ch427a.p9_197,  23M ,23340
, test-ch427a.p9_197,  22M ,22124
, test-ch427a.p9_197,  21M ,20796
, test-ch427a.pa_197,  51M ,52148
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
, test-ch427a.pa_197,  51M ,52088
